idx,alias,date,rating,reviewtxt
646,old-country-coffee-new-york,2019-05-15,5.0,"Love this hidden gem of a coffee shop. Steps away from Hudson Yards and service here is very friendly! 

This shop has a really homey Italian vibe. Played a lot of soothing foreign music and baristas did their best to be quite conversational with every customer. 

Great selection of teas and coffee here as well as small breakfast, lunch snacks."
646,old-country-coffee-new-york,2019-11-10,5.0,"Pros: coffee/tea offerings, fresh pastries/sandwiches, free wifi, decor
Cons: usually full, a bit pricey

TLDR: cozy, relaxed, worth stopping by. The Nutella mocha is a must for chocolate fans.

I've come here a few times already and I always enjoy my stay. Particularly when I find a place to sit. This place has old-school country decoration on the walls and it has that kind of relaxed, chill vibe that a lot of us look for in a cafe. Unfortunately, the cafe is rather small and people know the stuff is good, which means you need luck to find a free chair depending on the time of the day.

I've tried their cappuccinos, lattes, cakes and regular coffees. It's all delicious, and if you like cafe-style foods and drinks, this place won't disappoint. Pro tip: try the Nutella mocha if you are into chocolate. It is incredibly delicious.

They have a bathroom for clients but will need to ask the barista for the 4 digit code to use it. I didn't put the wifi to the test, but for browsing and stuff it was fast enough."
646,old-country-coffee-new-york,2019-02-03,4.0,"This place is a great place to grab a coffee/quick breakfast before catching a Mega Bus. We were looking to escape the cold, so stopped by here for breakfast and got the avocado toast. The cafe wasn't too crowded, but saw a diverse group of people there (some people studying, others waiting for a bus or stopping in for a quick coffee). 

We ordered two avocado toasts, which actually took a while to come out but it's because they prepare it on the spot (including mashing the avocado, etc) it looks like. When were were there, it looked like there were two people working (one person at the register and another one preparing food). Luckily there wasn't anyone ahead of us who had ordered a longer prep time food, so we waited less than 10 minutes, but I could see the line getting pretty long after us. 

Overall, I would suggest this place as a warm and quiet place to wait and grab some food or to study."
646,old-country-coffee-new-york,2019-09-19,5.0,"Are you around Hudson Yard early in the morning? Check out Old Country Coffee!

I came to Old Country Coffee on a Thursday morning for some coffee. I couldn't help but notice the quiches on display. I ended up getting a mushroom and artichoke quiche for $7 and it blew my mind. The crust on the outside was flakey, crunchy and buttery. The generous amount of mushrooms in the inside was warm and smokey. I got a piece of artichoke which was enough to satisfy my tastebud. I ordered a bacon, egg and cheese on a croissant for the road but I ended up getting a sausage, egg and cheese on a croissant. It's okay that they messed up because it still tasted better than the ones I make at home. 

The cafe is about 8 small tables big. It can seat about 2 guests per table. There is also a bar table where you can enjoy a quick bite. Those small tables that could seat 2, had people on their laptops typing away. To sum it all up, there is free WiFi and the register accommodates Apple Pay. 

Enjoy if you are around."
646,old-country-coffee-new-york,2018-12-25,5.0,"Unassuming, easy to miss entrance out of the well-defined touristy regions of midtown but boy, am I glad I found this place. It has everything your looking for in a great coffee shop. 

They were up and operating on Christmas Day and the two men who were running shop were so friendly and made everyone feel at home. The interior had such a cool, rustic vibe with wood floors and cool, old-timey decorations. The bathroom even had old fraternity memorabilia, very cool!

The location is quite close to all the bus stops so it's a great place to stop by if your a little early for your bus. Overall a really good experience and great coffee! They really try to make their customers happy and they even warmed up our danish for us, which was delicious also."
646,old-country-coffee-new-york,2018-12-14,5.0,"This small coffee spot was a charming oasis on a cold day. I love places with eclectic decor for my eye to explore while enjoying a great cup of coffee. The barista was absolutely charming and after a long cold day of finding things to kill time this was the best stop of the day. 
The menu was fairly priced for location and choices. There are several pastries, muffins, and cake options. Quiche and sandwich choices that looked tempting, but I decided on lemon pound cake and white chocolate mocha.  I was so pleased to have a place to charge my phone, relax, and be rescued from the cold in this charming coffee shop."
646,old-country-coffee-new-york,2019-12-22,3.0,"Nice cute coffee shop. Good double espresso, muffins and croissants. Friendly service. At night they also offer wine, coffee and wine - yes yes yes. Ok not together"
646,old-country-coffee-new-york,2018-08-25,5.0,"Delightfully unexpected neighborhood coffee joint serves up tasty java as well as local baked goods!

Some people wonder why a five star review for some of my venues, but I believe that ratings should reflect how excellent that particular establishment is, in its ability to get five stars for what it has to work with (resources/location/servers), so I'm not necessarily rating it against other similar establishments that might have some sort of advantage.

In this case, Old Country Coffee does not have a full kitchen, but they manage to have delicious fresh baked goods including fluffy croissants, tasty fruit tarts, more than a few bites of deliciousness sandwiches, fresh fruit and even yoghurt/granola cups, all procured thanks to their relationship with their mother restaurant across the street.

What makes this little joint such a pleasure are the delightful staff who populate it.  Special shout out to sweet and funny Pete! All of the staff here make me always feel as though I am welcome into what seems like a delightful second home for me (but much larger than my current apartment and with a better food selection!)

They are participants in the Cups program (check out the App!).

Although they do not stay open late in the evening (which I hope someday they will) they do open early enough in the morning to attract a broad range of different folks from business people to construction workers, delivery man and upscale women.  It's a lovely place to sit and enjoy a moment of respite with, fresh music and good cheer.

This neighborhood treasure is a tasty gem worth popping into!"
646,old-country-coffee-new-york,2019-03-17,4.0,"Quaint coffee shop right off the Hudson Yards subway stop. 

They offer an array of baked goods, sandwiches, and caffeinated drinks and a cozy interior to enjoy a coffee chat or quick work session. Their chocolate chip muffins are moist and tasty and have great lattes. Not a lot of outlets available but quick WiFi for those who come with laptops."
646,old-country-coffee-new-york,2019-04-21,3.0,"I love finding hidden gems, and this one almost made it. The coffee and ambience is top notch,  it the food and price were below average. This place should be a 3.5 but we're limited by the whole star system. 

Coffee: 5/5 - had the drip coffee and espresso here, both were great. Not over roasted and had subtle chocolate and plum notes. 

Food:  3/5 - I checked the refrigerated display and noticed the sandwiches (with bread and croissants) were pre-made and looked less than fresh. I chose the tuna avocado melt and that was a major disappointment. It wasn't toasty or melty, and the tiny amount of avocado was barely detectable. And it cost $10! 

Ambience/service: 4/5 - this place is very rustic and cozy in the best way. It's tucked under some scaffolding and hard to spot, and is calm for a place near Hudson yards. Ideal for a quiet convo. The barista was friendly and fast but a little overwhelmed with 10 customers in there. 

Price: 2/5 -   $3 for a 12 oz coffee and $10 for a terrible toasted sandwich? It's Manhattan but its not gourmet! This was the worst part of the experience, I felt like they fooled me on price. The food items were not listed with prices, so it came as a surprise when I paid. 

Overall, a good spot that could be great if it was cheaper for the food."
646,old-country-coffee-new-york,2019-03-16,4.0,This is a really cute place in hudson yard. I had the Nutella frap and cheese cake. Both tastes really good. And the 2 guys who were working on a Saturday at 6 were just great. Very welcoming and friendly people. The coffee was a bit pricey but other than that it was all good. Will be back soon to try more.
646,old-country-coffee-new-york,2018-04-16,4.0,"This place is near the Megabus stop, making it a great indoor place to wait. 

Basically in a construction zone with scaffolding, bulldozers and men at work, Old Country Coffee adequately pulls of its name with a true homey feel. 

Mismatched wood tables and antique chairs beg you to sit a spell in this not too small space, while the young man behind the counter was as gracious as an Inn owner, making concerted effort to be both friendly and welcoming.  

Coffee, $2.75, was tasty and not bitter at medium strength.  The mushroom artichoke quiche, $7, was as delicious as it looked with a buttery crust.   

This modest coffee shop goes out of its way to be better then average - and it succeeds. 

Maybe 6 or 7 tables the place had a few working on laptops while the clock moved as slow as a Tennessee sunset."
646,old-country-coffee-new-york,2018-04-09,4.0,"Had an early bus to catch, so needed a quick breakfast spot in the area before leaving. Early Saturday morning, plenty of table space available in this cozy coffee shop.

Lots of delicious pastry options to choose from - decided to share the Tomato Spinach Quiche ($6.75), Lemon Pound Cake ($4), Banana Nut Bread ($4), and Blueberry Muffin ($4). Quiche is eggy and easy to eat. Pound cake has an intense lemon flavor with icing on top. Banana Nut Bread is soft with more of a subtle taste. Muffin is fantastic; loads of blueberries and a moist interior. To wash it down ordered a large latte ($5)- standard fare that couldn't quite keep me up on the long bus ride.

Despite only one person behind the counter, the line moves along fairly quickly. Definitely a nice relaxing place to enjoy a cup of coffee before starting the day."
646,old-country-coffee-new-york,2018-12-05,3.0,It was quick stop to grub a cup of cocoa. The small cafe was pretty packed. I was at the javits center but not much around there so ended up there. (The Starbucks in javits was sold all the coffee they had!) They had different kinds of cocoa but I just got a regular one. It was ok. I also got white chocolate and macadamia coockies those are also just ok. The cafe is small but cute and cozy. I will try their coffee next time.
646,old-country-coffee-new-york,2019-05-13,3.0,"To keep this one short and sweet, I feel as if Old Country Coffee was too highly rated for what it is. The service was average if not below, as they simply forgot one of the food items my father and I ordered. After reminding them they then remembered to put it in the oven. The coffee was decent for sure, but the sandwiches were below par. They tasted fine enough but the bread was as hard as a rock. If you have any teeth issues or if you enjoy your pallet without deep cuts, Id steer clear. Nevertheless it was a nice, quaint atmosphere and an enjoyable place to sit and get out or the rain. I likely wouldn't go back, but if I wanted a quick coffee and was in the area I wouldn't necessarily avoid it."
646,old-country-coffee-new-york,2019-03-23,4.0,"We came here after visiting Hudson yards/the vessel. It was extremely windy so this was the nearest coffee shop we could find. The place itself is extremely cute. I absolutely loved the vibe, the music, the coffee, the desserts looked wonderful (but we didn't get one). I'd say the only downfall of this place was the space, it was really small and the seating wasn't very efficiently calculated. Regardless, I would definitely come back when I'm in the area."
646,old-country-coffee-new-york,2019-05-01,4.0,"Old New York! It still exists! Amidst the flashiness of the new Hudson Yards neighborhood, this little gem is a welcome surprise. The espresso was good, the seating was comfortable, and no one was an asshole. Is it 100% quirky? Yeah, pretty much. But did I enjoy it? Absolutely."
646,old-country-coffee-new-york,2019-12-13,1.0,"I was in the Hudson Yards area and walked by Blue Bottle but said to myself let me try something new and walked a few blocks to Old Country after seeing their overall yelp score. I went in and was served pleasantly. I only ordered a drip coffee - sat with the coffee, tasted the coffee and thought this is stale, weak old coffee or the type you drink from a can such as maxwell house. It definitely wasn't what all the rave is about. I sat there reading through a lot of the yelp reviews and I should've read a little deeper into the reviews and not gone there to begin with as others have thought the same of the regular coffee. Awful! You want regular coffee find another place."
646,old-country-coffee-new-york,2019-03-15,5.0,"I found it!! I've been wanting to review this place since last June after my honeymoon. We popped in on our first day because it was close to our hotel and I forgot the name. 
But seriously, it was a wonderful start to our adventure to be here. The gentleman behind the counter was sooooo nice and answered our menu questions. He welcomed us to the city and was attentive about our order. 
The atmosphere is amazing, I wish we had had time to hang out for a little while longer.
I had Cafe Au Lait and a pan au chocolate, and the husband had a Nutella blended thing and a blueberry muffin.
The pastries were very fresh and good and the coffee was delicious. It felt like a place we could hang out in and didn't have to rush. We spent some time planning our day and thoroughly enjoyed our time."
646,old-country-coffee-new-york,2019-10-04,1.0,I walked into this cafe before work and I asked for a matcha latte and a blueberry muffin. The matcha latte was not a matcha latte. It was water mixed with hot water. They are so cheap with their stuff. This is the worse place I have never been. I do not recommend at all. Disappointed.
646,old-country-coffee-new-york,2018-09-27,5.0,"Oh my goodness. I've been trying out a lot of different coffee shops throughout Manhattan since moving here (literally nearly everyday, a new spot). This place - by far - meets what I'm looking for in a cafe. They have flavors (vanilla!) for their coffees/lattes as well as a very nice variety of flavorful treats that pair well with coffee in general. 

Besides the very unique, homely style of this cafe, which stands out amongst the hustle and bustle and clean designs of the city, there's a warmth here that is unmatched. I adore it. Will be back for sure!"
646,old-country-coffee-new-york,2019-02-18,5.0,I loved this little hidden gem! We walking in here trying to warm up and get out of the cold for a bit. The atmosphere in the place is so inviting and cozy. The place was full but people are in and out for the most part so we were able to sit down and have some peace and time to talk and enjoy our coffee and tea. I love the vibe of the place so much I will definitely come back here. It is the perfect little place to hang out and chill
646,old-country-coffee-new-york,2019-06-04,4.0,"I came here for a quick lunch before taking the bus. The place is very cozy, with wooden floors, cute chairs and copper pipes on the walls. The interior design and the vibe makes you forget what is going on the area around you, which is quite nice.

I ordered a Chicken Mozzarella baguette, the Mozzarella was on point. I also ordered an Iced Nutella Latte, which tasted less like Nutella than I expected, but it still satisfied my craving for a sweet iced drink. 

There are many power outlets to plug at, which is very convenient. Overall it is a nice, cozy place to grab some food or drink with your friends, or to go alone do some work."
646,old-country-coffee-new-york,2019-04-16,4.0,"Small coffee shop which, true to its name, has a quaint, old world charm and is a calm getaway from the Hudson Yard hubbub. Menu is standard coffee shop fare with good, strong coffee. Seating options include two comfy lounge chairs."
646,old-country-coffee-new-york,2019-10-25,3.0,"Slow service with average food and coffee at premium ""Hudson Yards"" prices.  Got their bagel and coffee ""special"" for $7!?  Took 10 minutes.  Coffee was ordinary, bagel was below average. Decor is nicely done and they offer WiFi. Overall ""okay"" but certainly not worth a trip and better options are available."
646,old-country-coffee-new-york,2017-09-09,5.0,"I'm so glad I stopped in! A rustic and cute spot with good coffee and pleasant baristas. It's fun to see this kind of decor in the middle of the city, especially because it doesn't feel ""themed"" it just feels decorated and lived in. 

I got a cold brew, which was fantastic. The baristas were nice when I talked to them but I didn't feel like I was being accosted when I walked in. There was a pretty decent amount of seating for midtown. I'll definitely be back here!"
646,old-country-coffee-new-york,2018-08-20,5.0,The cutest coffee shop! Very delicious pastry and delicious coffee. It is worthy to walk over here to have a rest or work at here. The people working at here are super friendly too! Love it.
646,old-country-coffee-new-york,2020-02-15,5.0,"What an adorable stop for coffee and relaxation.  It would be easy to walk right by, but don't.  I stopped for breakfast- delicious bagel, fantastic latte.  Two delightfully kind ladies behind the counter."
646,old-country-coffee-new-york,2019-02-02,4.0,"Visited Old Country Coffee for the first time yesterday (Friday) around 6:30pm. Not a lot of seats, but it wasn't busy. Decorations made the place feels warm and cozy. Barista was friendly and helpful. I ordered the Nutella Hot Chocolate and it was delicious. It tasted like dark chocolate mixed with Nutella. I don't think it was worth $7 dollars though, but it was definitely comforting especially for the cold NY nights."
646,old-country-coffee-new-york,2019-11-14,5.0,"Great coffee and baked goods, cozy rustic charm,  friendly staff. A great place to escape the urban noise and read or chat."
646,old-country-coffee-new-york,2019-09-30,5.0,Cozy place and great espresso. Reminds me of the places back in Europe. Definitely I will come here again. The baristas have great personality and they pay attention.
646,old-country-coffee-new-york,2019-09-30,5.0,"Just popped in for a quick bite and cup of coffee.

Opted for a Nutella latte, a berry Danish, and a goat cheese quiche.

The latte was creamy and decadent, like rich hot cocoa full of flavorful coffee. The Danish was bursting with fresh fruit flavor in the center and rimmed by flaky, golden croissant crust. The quiche was packed with tasty goat cheese and herbs.

Highly recommend checking this place out!"
646,old-country-coffee-new-york,2018-05-25,3.0,"Based on my experience this probably should be a lesser star rating, but the place has such charm that I know in my heart if my order was different I could have been much more satisfied. I hope. 

I saw this pop up in my yelp search for coffee spots near the north end of the High Line. Even the name sounds adorable. The inside is truly ""Old Country"" as opposed to most modern looking coffee shops popping up all over. 3 reviewers claim the cold brew is awesome. They are either liars or something has drastically changed in the recipe since their reviews. Or they like bean water. I took a sip, it filled my soul and my stomach with sorrow, I took another sip to be sure, and as I approached the nearest trash can, took a third and final sip to be POSITIVE that this was as disappointing as I knew in my head it was...and tossed a 90% full cup of iced coffee right in the garbage. It was flavorless and sad. 

Service was flat as well. I can handle that, though.

Like I said...something about the place is leaving me with a hint of hope. I will re-review when I'm back on caffeinated beverages w/ anything that contains sugar. But for now, very eh."
646,old-country-coffee-new-york,2019-10-21,4.0,Went on a Monday afternoon and got a seat plus there were many more open. Perfect place for studying plus free fast wifi. Such a cute establishment! Also very friendly staff. Only reason I gave 4 is because the coffee wasn't my favorite but it's hit or miss
646,old-country-coffee-new-york,2018-04-21,4.0,"Overall - fantastic boutique coffee shop if you are in the area

What I got - Nutella latte and mushroom artichoke quiche, banana bread, and a coke

Taste - Very good. The crust on the quiche was flaky and buttery and the filling was flavorful without being overpowered with egg. I was a little disappointed that the quiche was not warmed all the way through and I would have liked a few more artichokes. The latte was fantastic! Nutella complimented the nutty flavor of the coffee and added all the sweetness you need to take the bitterness out of the espresso. It was served hot but not so hot that I burned my tongue. I really liked that it didn't taste like a Starbucks drink that was overly sweet or filled with flavored syrup. Wife said the banana bread was very good. 

Value - Average, $21 for a breakfast to go seems a little high at first but it was worth it because the flavors were on point

Service - good, counter service, friendly staff

Atmosphere - quaint, quiet, casual, great to lounge and read a book 

Facility - tables and chairs with a couple of couch seats, will maybe seat 20 people

Need to know - N/A

Would I come back - Yes

Would I go out of my way - Probably not for a coffee, but yes if I wanted to lounge

Review - You should probably know that I am not a very big fan of coffee and especially not quiche. However, the quiche looked so good that I had to try it and I was extremely satisfied. In fact, as I was eating it a passerby commented on how good it looked. The Nutella latte was the perfect complement to the quiche. I was in the area for an event and if I am ever in the neighborhood again I'll definitely be stopping by."
647,malibu-diner-new-york,2020-02-23,4.0,"Malibu Diner is a solid diner in Manhattan. 

Service was friendly and efficient.  The place is clean and low key- exactly what a good diner should be.  

The food was good, too.  I tried their smash burger with onion rings and it hit the spot. 

Recommended!"
647,malibu-diner-new-york,2020-01-31,4.0,"Came here recently for a quick lunch and the staff  were great and fairly attentive. I was with a group of 11 and they got everyone's order done quickly and correctly. I ordered pancakes and eggs. Pancakes were pretty good, not as fluffy as I'd like but it got the job done. Eggs were simple but still effective. 

The price of most of the menu options were over $12 which is a bit overpriced for diner food to me, but then again it is New York. 

FYI: 

This place has a pretty wide variety of items. 

I was told that this place offers menus in
Braille if anyone in your party needs that accommodation."
647,malibu-diner-new-york,2020-01-15,3.0,"I hadn't realized before today, but there are lots of diners in this part of Chelsea. 

The food here is good, I would say very much average. 

Servers are attentive, has a good feel, appear to be lots of regulars. 

A safe choice for breakfast."
647,malibu-diner-new-york,2020-01-07,5.0,"Just walking around the city and we saw this place. I love diners and small eating establishments. 

The server was very friendly and attentive. I ordered the Grilled Chicken Caesar Salad and it was so big! It was just a salad, and I couldn't even finish it. It was so good though. 

My friend got meatloaf and he LOVED IT. I am so glad that we stopped here and I look forward to going there again when I am back in the city."
647,malibu-diner-new-york,2019-11-23,5.0,"Yes, I did have chicken soup and calamari. Yes, that's a weird combo lol. Needed the soup for the end of a cold/the fact that the wind was out to get me, needed the calamari because of a craving I was having. Calamari was surprisingly good for a diner? They added a little blue orchid which was literally the cutest thing. Soup was really solid, regular ole soup. 

Service was prompt and super friendly. Loved our server, I literally felt like he was my grandpa lol."
647,malibu-diner-new-york,2019-08-29,2.0,"Extremely overpriced breakfast specials. Eggs Benedict was $18 !!! That's more expensive than several brunch joints in the west village. 
Ended up getting chocolate chip pancakes ($14.50) and an egg and cheese sandwich ($8.50). Service was decent for a Thursday morning and coffee was the best thing I had at the restaurant. They must have regular customers here. I was very surprised by the prices for the ambience and food.  Definitely a diner vibe, but not diner prices."
647,malibu-diner-new-york,2020-02-08,3.0,"Mannn, I wanted to post a five star review, but of all the spots to snag breakfast in Chelsea, this is just not it. I really wanted to go inside and sit down somewhere on a rainy morning, and everywhere else was so packed, so I settled on this place. I had the eggs Benedict, which was slightly overpriced, and not fantastic. The Hollandaise was just kind of weird......like they left something out. The ham had a sweet flavor that didn't mesh well with the other ingredients, and I couldn't even really eat the English muffin. It did come with coffee and a small grapefruit juice, which may have been the best part of this meal. The potatoes weren't bad, but needed some serious salt and maybe a little bit of hot sauce.  Service was good, but everything else was pretty mediocre."
647,malibu-diner-new-york,2019-11-28,4.0,"This place has so much seating!  If you have a big group and want a NY diner experience this place certainly fits the bill as  they  have ample counter bar service and booth seating.  Stick with the basics here -can't go wrong with coffee, omelette or bacon egg and cheese sandwich.  The French Onion soup was ok but would not order again.  See the earlier comment about sticking with the basics.  Service was fast, efficient and friendly.  Worth stopping in If you are in the neighborhood."
647,malibu-diner-new-york,2019-10-20,5.0,"Had a wonderful NY traditional diner experience. Fresh donuts in abundance. Service was friendly with a little football razzing about our favorite teams. I ordered the asparagus omelette with hash browns & coffee. My friend ordered the thick French toast, bacon & eggs. Fast service at reasonable prices located right across from our hotel & many NY tourist attractions."
647,malibu-diner-new-york,2020-02-24,5.0,Authentic 24 hour city diner. I love coming here as it's close to my late night job and the service is always swift and on point. Lots of table and counter space as well. Can't go wrong with a warm blueberry pie on a cold winter night.
647,malibu-diner-new-york,2019-06-25,3.0,"An a-okay diner. Fast, friendly service and plentiful diner food. Plenty of countertop seats and small booths."
647,malibu-diner-new-york,2020-05-21,5.0,"I've been dining here for over 20 years. Always consistent with quality service and food. I don't live in the area anymore, but when I'm in NYC for work, I always make it a point to come here to eat."
647,malibu-diner-new-york,2019-05-14,2.0,"Not. Great. The ambiance is cute but pretty normal for a diner. 

The service was pretty bad and we had empty water the whole time. 

But the food is why it has 2 stars. The worst eggs Benedict I've EVER had. Ever. Super bland and very fatty hollandaise. The English muffin was burnt and soggy(???) by the time it got to the table. And the potatoes were really bland and clumpy even though they were supposed to be home fries. I was disappointed. Not a huge fan. The French toast was really good but not making up for that atrocious hollandaise good.

Oh well. Just get the French toast"
647,malibu-diner-new-york,2018-09-22,5.0,"Incredibly fast and piping hot delivery. I religiously order the hungry man breakfast with the French toast. At $15 or so, it comes with either French toast, pancakes, or a waffle, eggs your way, home fries, ham, bacon, and sausage. It's a total steal. Aside from the home fries, which, despite having a good flavor, are always soggy/overcooked, the whole thing is so incredibly delicious. 

I find that other menu items are a little overpriced for it being a diner (it's like $6 for a side of bacon!), but the food is delicious, and as aforementioned, the delivery is reliable and timely. Will definitely order again. My favorite breakfast in the neighborhood."
647,malibu-diner-new-york,2019-11-04,4.0,Went here for breakfast was ok nothing special but not bad either. Service was ok and the  prices are fair.
647,malibu-diner-new-york,2019-11-30,1.0,Super disappointed. Food was very low par. The quality of everything was lacking and overall not a good decision. Not worth it. The bagels taste like cardboard and there was zero grains of seasoning. The mash had uncooked(RAW) potatoes. Gross.
647,malibu-diner-new-york,2019-11-02,5.0,From San Diego and this place was such a gem of a place with great service and food. George was the first person who greeted us! I love him and his spirit! The food is good comfort food. I just want to say thank you George for your warm welcome to NY!!
647,malibu-diner-new-york,2019-11-02,5.0,Random breakfast pick.  Good choice.  George was a friendly guy and made breakfast so enjoyable.  Food is comfort food and good deal.  Unpretentious and totally down to earth place.
647,malibu-diner-new-york,2019-03-15,5.0,"Nice little hole in the wall type diner just a few blocks from MSG. Did a yelp search for diners and it bought me here. Glad I stopped by. I was craving a big man breakfast for dinner and the hungry mans breakfast didnt disappoint. Pancakes, eggs, bacon, sausage, potatoes and taylor ham wow! The taylor ham was thinly sliced and the bacon was cooked to perfection. Eggs were the right temperature and the pancakes were great too. 

Loved the quick service. As soon as I sat down I got a glass of water and got my drink order in. Looks like a small place, but there are plenty of booths and a good amount of seats at the counter. If youre still hungry they have a nice selection of desserts too."
647,malibu-diner-new-york,2020-03-08,5.0,Elizabeth our server was sweet and knowledge! The food came out quickly and hit the spot. Big portions! And there was no waiting in line!
647,malibu-diner-new-york,2020-02-09,1.0,"Worst food and service ever!!! Bacon must have been days old. Brittle and gray! We waited 20 minutes before getting our check. They didn't even refill our coffee. For the only diner in Hoboken, you need to step it up!!"
647,malibu-diner-new-york,2020-02-08,5.0,"I ordered a ham and cheese omelet, the best omelet that I ever had, the consistency and texture is perfect.  The coffee hit the spot when you had a bite of the omelet.  What else can you ask from the waiters, Roberto and Pedro, courteous and accommodating.  Perfect in every way and five star food and service.  Loving it."
647,malibu-diner-new-york,2019-06-23,5.0,"Malibu brought me great comfort in a time of dark (hungover) need. Got the hungry man's breakfast w/some perfectly fluffed pancakes, 2 eggs over easy, home fries and breakfast meats. Everything tasted homemade. My friends enjoyed their eggs Benedict as well. This place is no fancy establishment but it was everything I needed for revival after a long night out."
647,malibu-diner-new-york,2019-12-15,2.0,"Way overpriced, even for NYC....especially for average quality food. My scrambled eggs were initially runny, and when sent back they came back well done (neither of which I ordered). Home fries were bland. Husband's tuna wrap had barely any tuna in it and his salad was wilted. I expected better for those prices."
647,malibu-diner-new-york,2020-01-02,5.0,This is such a wonderful gem! We are visiting they delivered to our hotel room and gave us a great deal! We got tons of food that was amazing and fresh. The price is great we all eat super well 5 of us for 120 with a good tip. Plus we had desert and all kinds of extras! They had all the silverware napkins and condiments ready and in the bag with extra. They even  brought it to our hotel room! You will love this place for some fresh food at a great deal. They where so sweet on the phone and when delivering!! I only have great things to say!
647,malibu-diner-new-york,2018-10-18,5.0,"My favorite diner in Flatiron, great omelette and eggs and all of your class breakfast specials."
647,malibu-diner-new-york,2019-11-11,5.0,"I'm not sure why this has gotten such bad reviews but I had an enjoyable experience here. Good service, good food. What more could you ask for from a local diner?"
647,malibu-diner-new-york,2019-09-01,1.0,"Really overpriced for what you get. Ambiance is non existent and really out dated. Now, this wouldn't be bad if the prices reflected that, but the prices are what you'd expect at a much nicer establishment. $19 for eggs Benedict with greasy spoon presentation. Walked toward the park and passed several charming restaurants with better prices and decor - we were really bummed that we wasted our breakfast here."
647,malibu-diner-new-york,2019-11-17,5.0,"This is our favorite restaurant. Our home away from home. The food's fresh, the staff is awesome and it's affordable. Our waitress Lilly is always on point whenever we come we look for her."
647,malibu-diner-new-york,2019-08-02,5.0,"I ave come here after seeing my doctor for years since beating cancer. Another good report and another delicious breakfast. Chocolate chip waffles are SO good. Fresh squeezed orange juice is the best and the coffee is slways terrific.  Nice clean place, comfortable,  affordable,  big portions and A+ service. The waitress is friendly and does an excellent job. Come here. You will come back!"
647,malibu-diner-new-york,2017-06-01,4.0,"24 hours... Check.
Standard selection of diner fare... Check.
Order prepared crazy fast... Well damn. Took two sips of the water that was promptly put on the table, and my BLT was in front of my face. 
I know it's an easy sandwich to assemble but our entire order arrived so fast our butts had barely warmed the seats. 
Also, the dinner specials are good until Midnight. Good deal. 

Seriously, it took me longer to write this short review than it took for our food to come out."
647,malibu-diner-new-york,2017-05-27,3.0,"After a joke of a job fair I attended in the area I was hankering for some lunch in an air conditioned joint. Wearing a suit on a 90 degree NYC day really sucks!

Decent diner with plenty of lunch special options.  

Typical huge diner menu.

Fairly priced for the area. 

Plenty of seating as this place is large for a NYC diner space.

Attentive service.

Open 24 hours a day.

Hit the spot on a warm NYC afternoon. Soup and sandwich combo was just what I needed.

Bathroom could have been a bit cleaner. Even though, I still dropped the kids off at the pool after my meal here, then headed on out into the big city feeling as if I dropped a weight class."
647,malibu-diner-new-york,2020-02-09,5.0,"Loved it! Had a fantastic veg omelette that came w potatoes (fresh--not your typical greasy, dry, diner home fries), juice, and coffee. Attentive service, good coffee, big/clean/bright space w  lots of seating---extensive menu."
647,malibu-diner-new-york,2018-03-18,4.0,"We ate an early dinner there today and it was mostly a very positive experience.  I ordered the eggplant & shrimp parmesan and my husband ordered the chicken fajitas, both of which came with soup (it was stated as a ""cup"", but it was almost as big as a bowl).  We had the vegetable soup, which was tasty - and our entrees were delicious, plus the portions were generous (mine also came with two pieces of delicious pita bread).  The diner's interior is larger than you'd imagine from the street and it was very clean & comfortable (lots of booths in the front half and tables in the rear).  Also, they have an ""A"" rating from the Health Dept.

Our original server was pleasant when bringing us water, but then it became impossible to place our order because she was too busy having a lengthy conversation about computers with another customer.  Finally another server took our order and she was *very* friendly.

The cashier was UNfriendly, plus there was literally no space where I could even sign my credit card receipt; they had a huge pile of postcards in the very tiny space by the cash register, and the cashier seemed annoyed when I had to take the receipt elsewhere to sign it.  Still, the positives certainly outweighed the negatives."
647,malibu-diner-new-york,2019-07-06,5.0,"This breakfast hit every tasting note I could have wanted. I ordered from the brunch menu in a Saturday. I picked the strawberry Sangria to go with my greasy fruit cup as well as iced tea. That was followed with my build your own 3-egg omelette. I chose bacon, mozzarella cheese and tomatoes. It comes with potatoes and your choice of toast but I swapped that out for buttermilk pancakes. The omelette was perfect with all ingredients in every bite and I think it was more than 3 eggs. The pancakes were fluffy and brown. The sangria was perfect and I enjoyed eating the fresh strawberries when I finished. I can't say enough about the service. Everyone was friendly and helpful and the place is clean. My entire meal was part of the brunch combo for $22.95 including the drinks, a bargain for  NYC. I will definitely return!"
647,malibu-diner-new-york,2019-12-27,2.0,This place has great reviews and I went with a friend to have lunch.  The fish and chips was not great and appeared to be cooked in a hurry. The food overall was okay but not great.  This place is a local neighborhood favorite with high prices for lunch!  I was not impressed by the service.  I doubt that I will be going back.
